"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36005006100","Census Tract 61, Bronx County, New York","1101","208","97","77","0","12","0","12","0","12","0","12","0","12","0","12","83","73","14","23","131","93","0","12","0","12","0","12","0","12","0","12","0","12","131","93","0","12","197","116","17","27","0","12","0","12","0","12","43","69","18","27","84","81","35","47","218","113","34","39","35","59","31","30","17","27","58","95","28","37","15","25","0","12","195","100","0","12","29","35","72","100","83","85","0","12","0","12","0","12","11","19","72","62","62","63","10","20","0","12","0","12","0","12","0","12","0","12","0","12","191","126","134","116","0","12","0","12","57","74","0","12","0","12","0","12","0","12"
"1400000US36005022701","Census Tract 227.01, Bronx County, New York","1805","71","239","98","0","17","0","17","0","17","0","17","0","17","0","17","198","90","41","43","451","110","0","17","25","39","10","15","11","16","0","17","50","56","343","106","12","19","357","122","9","15","0","17","23","37","25","30","54","51","118","75","110","58","18","21","178","86","0","17","18","29","20","22","12","18","51","52","59","51","18","24","0","17","292","105","64","51","99","65","76","53","11","17","42","37","0","17","0","17","0","17","181","79","98","64","63","43","8","14","0","17","0","17","0","17","0","17","12","19","107","58","107","58","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005007900","Census Tract 79, Bronx County, New York","2351","135","510","162","0","17","0","17","0","17","82","76","68","54","24","32","265","115","71","67","582","167","35","41","0","17","116","90","84","79","89","81","54","51","204","154","0","17","481","192","52","66","48","56","39","45","36","44","29","47","137","109","104","92","36","57","285","139","0","17","0","17","47","75","84","63","86","89","53","65","15","23","0","17","249","135","37","45","116","99","39","43","0","17","57","69","0","17","0","17","0","17","143","111","30","46","59","71","54","84","0","17","0","17","0","17","0","17","0","17","101","91","101","91","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005016700","Census Tract 167, Bronx County, New York","976","53","150","57","0","12","0","12","0","12","0","12","10","11","10","10","115","52","15","15","149","57","0","12","0","12","37","33","0","12","6","9","0","12","76","39","30","27","247","66","0","12","0","12","29","18","5","8","35","29","85","46","80","44","13","20","154","72","0","12","55","44","28","34","18","21","25","27","28","25","0","12","0","12","132","67","54","44","40","30","33","41","5","7","0","12","0","12","0","12","0","12","94","53","82","49","0","12","0","12","0","12","0","12","12","19","0","12","0","12","50","42","50","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005022401","Census Tract 224.01, Bronx County, New York","989","73","163","90","0","12","0","12","0","12","0","12","0","12","0","12","144","85","19","30","60","39","0","12","0","12","0","12","0","12","8","13","0","12","52","38","0","12","83","50","0","12","0","12","0","12","0","12","0","12","25","29","58","44","0","12","177","75","8","12","0","12","9","14","47","41","0","12","68","52","45","49","0","12","239","70","0","12","52","49","83","55","76","45","18","29","10","16","0","12","0","12","187","64","26","31","129","68","32","33","0","12","0","12","0","12","0","12","0","12","80","51","80","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005002800","Census Tract 28, Bronx County, New York","1851","178","98","81","0","17","0","17","0","17","0","17","0","17","10","19","23","37","65","68","132","83","0","17","0","17","19","29","0","17","0","17","0","17","113","77","0","17","283","143","0","17","0","17","0","17","57","91","87","76","92","62","47","61","0","17","360","169","0","17","55","55","175","107","48","57","47","76","0","17","35","53","0","17","720","223","260","146","170","112","50","46","158","113","82","101","0","17","0","17","0","17","56","52","56","52","0","17","0","17","0","17","0","17","0","17","0","17","0","17","202","129","164","124","38","41","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005015800","Census Tract 158, Bronx County, New York","271","60","25","21","0","12","0","12","0","12","0","12","0","12","0","12","25","21","0","12","34","32","0","12","0","12","0","12","0","12","0","12","0","12","28","31","6","9","91","42","0","12","13","21","0","12","6","9","0","12","10","14","56","48","6","9","30","28","0","12","0","12","0","12","0","12","0","12","16","17","14","23","0","12","21","24","0","12","0","12","0","12","7","10","14","22","0","12","0","12","0","12","30","22","10","15","13","14","7","11","0","12","0","12","0","12","0","12","0","12","40","35","20","21","20","27","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005021800","Census Tract 218, Bronx County, New York","1834","188","177","112","0","17","0","17","0","17","0","17","0","17","0","17","80","68","97","95","356","154","0","17","39","62","42","57","0","17","0","17","24","38","211","132","40","65","424","170","0","17","0","17","0","17","0","17","32","37","130","100","185","115","77","84","304","162","0","17","23","37","5","20","62","71","20","32","122","109","72","81","0","17","212","99","0","17","54","58","79","85","35","54","44","52","0","17","0","17","0","17","180","121","17","29","163","118","0","17","0","17","0","17","0","17","0","17","0","17","181","102","173","104","0","17","8","18","0","17","0","17","0","17","0","17","0","17"
"1400000US36005033800","Census Tract 338, Bronx County, New York","1204","89","100","57","0","12","0","12","0","12","0","12","0","12","0","12","91","56","9","14","194","105","0","12","0","12","0","12","0","12","0","12","0","12","194","105","0","12","315","128","0","12","0","12","0","12","0","12","7","19","51","34","240","124","17","28","202","116","13","19","21","33","0","12","0","12","28","52","68","78","54","63","18","30","170","79","0","12","13","20","82","59","56","53","0","12","19","29","0","12","0","12","63","50","36","40","14","26","0","12","13","20","0","12","0","12","0","12","0","12","160","93","134","84","0","12","0","12","0","12","0","12","0","12","0","12","26","40"
"1400000US36005036502","Census Tract 365.02, Bronx County, New York","668","56","110","47","0","12","0","12","0","12","0","12","0","12","30","26","68","38","12","9","161","66","5","7","0","12","0","12","0","12","13","20","12","19","119","53","12","18","112","47","0","12","0","12","0","12","27","25","9","15","31","28","40","33","5","7","120","50","0","12","10","16","23","22","25","23","5","9","17","19","40","34","0","12","92","50","0","12","18","21","9","13","56","42","0","12","9","13","0","12","0","12","17","15","11","11","6","10","0","12","0","12","0","12","0","12","0","12","0","12","56","41","45","38","11","17","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005007200","Census Tract 72, Bronx County, New York","1340","109","164","105","0","17","0","17","0","17","0","17","0","17","0","17","93","75","71","73","326","89","0","17","0","17","32","49","0","17","0","17","0","17","294","90","0","17","230","86","0","17","0","17","0","17","7","12","0","17","44","43","179","85","0","17","281","119","0","17","0","17","87","87","50","51","27","32","66","69","21","31","30","33","149","81","52","45","63","61","6","10","19","31","9","15","0","17","0","17","0","17","75","70","48","52","27","45","0","17","0","17","0","17","0","17","0","17","0","17","115","73","115","73","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005012101","Census Tract 121.01, Bronx County, New York","690","65","193","59","0","12","0","12","0","12","0","12","0","12","19","21","144","58","30","23","85","38","0","12","0","12","0","12","0","12","0","12","0","12","77","36","8","13","104","48","0","12","0","12","0","12","0","12","5","7","26","23","63","41","10","16","111","49","0","12","14","23","0","12","31","26","5","8","31","27","30","32","0","12","118","52","49","35","51","35","13","21","0","12","5","8","0","12","0","12","0","12","50","37","37","30","5","9","0","12","8","12","0","12","0","12","0","12","0","12","29","20","17","16","12","14","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005012102","Census Tract 121.02, Bronx County, New York","507","37","93","53","0","12","0","12","9","13","16","24","0","12","0","12","39","38","29","28","128","55","0","12","5","9","26","20","26","24","5","8","0","12","66","49","0","12","165","63","38","38","13","20","31","28","0","12","17","26","26","27","23","24","17","26","56","35","18","21","0","12","11","18","5","7","0","12","14","23","8","12","0","12","28","23","14","22","0","12","0","12","0","12","0","12","0","12","0","12","14","24","15","17","15","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","33","22","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005012300","Census Tract 123, Bronx County, New York","1386","94","265","91","0","12","0","12","0","12","0","12","27","31","5","9","201","93","32","32","397","112","61","49","0","12","76","56","37","35","42","53","34","43","147","65","0","12","185","92","0","12","24","30","38","42","24","29","34","42","31","36","18","21","16","26","210","94","53","55","19","29","9","13","13","21","38","45","11","17","67","61","0","12","218","99","141","81","35","39","10","15","22","34","10","15","0","12","0","12","0","12","49","55","49","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12","62","54","54","49","0","12","0","12","0","12","0","12","0","12","0","12","8","13"
"1400000US36005013300","Census Tract 133, Bronx County, New York","2222","121","379","117","0","17","0","17","57","72","74","60","0","17","14","23","197","121","37","42","591","178","22","35","18","28","134","112","82","70","64","78","114","91","157","102","0","17","506","188","47","47","60","76","0","17","133","100","0","17","150","115","99","93","17","27","197","116","42","56","31","35","17","34","68","84","39","43","0","17","0","17","0","17","300","151","146","112","56","84","44","68","38","57","16","25","0","17","0","17","0","17","56","66","0","17","56","66","0","17","0","17","0","17","0","17","0","17","0","17","193","120","193","120","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005014300","Census Tract 143, Bronx County, New York","614","49","139","58","0","12","0","12","0","12","0","12","24","29","0","12","79","38","36","33","210","70","22","25","0","12","40","31","69","42","0","12","0","12","79","56","0","12","128","58","10","15","27","27","21","28","15","16","8","12","18","17","29","33","0","12","79","35","0","12","6","9","24","22","12","15","23","25","8","13","6","10","0","12","49","34","38","32","0","12","0","12","0","12","11","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14"
"1400000US36005014400","Census Tract 144, Bronx County, New York","1978","136","492","166","0","17","0","17","68","67","39","46","40","65","83","94","152","93","110","88","538","161","32","36","114","94","137","109","116","89","0","17","0","17","139","92","0","17","264","129","89","78","40","63","29","46","74","64","0","17","0","17","32","36","0","17","366","142","149","117","58","65","61","61","17","27","19","34","43","68","19","28","0","17","78","92","78","92","0","17","0","17","0","17","0","17","0","17","0","17","0","17","83","74","83","74","0","17","0","17","0","17","0","17","0","17","0","17","0","17","157","107","104","80","53","79","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005021301","Census Tract 213.01, Bronx County, New York","373","34","64","39","0","12","0","12","0","12","27","29","0","12","0","12","37","29","0","12","104","48","0","12","17","24","0","12","18","27","0","12","13","21","56","38","0","12","106","45","5","8","0","12","3","6","11","19","0","12","14","23","73","44","0","12","47","32","0","12","7","13","11","13","18","21","0","12","11","17","0","12","0","12","18","17","4","6","14","15","0","12","0","12","0","12","0","12","0","12","0","12","9","17","9","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","24","25","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005014500","Census Tract 145, Bronx County, New York","2290","94","420","135","0","17","0","17","0","17","55","61","0","17","19","31","346","139","0","17","448","183","14","23","20","31","95","101","106","102","0","17","38","60","175","127","0","17","416","173","17","27","100","96","0","17","27","45","45","57","84","76","119","97","24","37","385","183","67","91","46","70","32","55","71","81","67","82","47","61","55","66","0","17","328","155","131","108","150","100","26","45","0","17","0","17","0","17","0","17","21","32","90","90","23","37","67","81","0","17","0","17","0","17","0","17","0","17","0","17","203","124","203","124","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36005016600","Census Tract 166, Bronx County, New York","225","64","14","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","24","7","14","0","12","0","12","0","12","0","12","0","12","0","12","7","14","0","12","83","52","0","12","0","12","0","12","0","12","0","12","0","12","83","52","0","12","35","33","0","12","0","12","0","12","0","12","0","12","17","27","6","9","12","20","45","35","0","12","0","12","16","26","0","12","0","12","13","15","16","18","0","12","14","16","2","8","0","12","0","12","12","14","0","12","0","12","0","12","0","12","27","26","27","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005019400","Census Tract 194, Bronx County, New York","503","89","94","73","0","12","0","12","0","12","0","12","0","12","0","12","19","17","75","70","76","44","0","12","0","12","0","12","6","9","14","23","11","15","45","35","0","12","64","49","0","12","0","12","0","12","0","12","0","12","18","26","46","41","0","12","55","45","0","12","0","12","0","12","15","22","0","12","7","11","33","36","0","12","123","63","0","12","0","12","19","27","27","28","36","39","41","39","0","12","0","12","25","22","8","11","11","17","6","9","0","12","0","12","0","12","0","12","0","12","66","40","57","38","9","13","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005022901","Census Tract 229.01, Bronx County, New York","1891","104","313","101","0","17","0","17","0","17","36","42","0","17","0","17","231","91","46","45","480","145","28","35","0","17","12","22","38","42","32","49","19","32","330","127","21","34","286","101","8","13","6","10","0","17","13","22","0","17","57","68","143","84","59","55","306","119","10","17","46","44","66","55","42","54","56","44","55","56","31","33","0","17","172","78","62","59","8","13","33","51","49","47","9","14","11","18","0","17","0","17","143","70","70","58","73","57","0","17","0","17","0","17","0","17","0","17","0","17","191","83","140","87","36","46","0","17","0","17","0","17","0","17","15","25","0","17"
"1400000US36005013200","Census Tract 132, Bronx County, New York","749","212","52","48","0","17","0","17","0","17","0","17","0","17","0","17","33","38","19","30","93","91","0","17","0","17","0","17","14","24","0","17","0","17","79","81","0","17","43","50","0","17","0","17","29","46","0","17","0","17","0","17","14","23","0","17","37","59","0","17","0","17","0","17","37","59","0","17","0","17","0","17","0","17","94","94","0","17","0","17","0","17","77","84","17","43","0","17","0","17","0","17","120","101","43","66","10","45","49","58","0","17","0","17","0","17","0","17","18","32","310","159","178","126","108","111","24","38","0","17","0","17","0","17","0","17","0","17"
"1400000US36005020100","Census Tract 201, Bronx County, New York","1287","71","249","80","0","12","0","12","0","12","40","35","11","15","0","12","146","60","52","46","156","69","0","12","11","16","16","18","15","24","0","12","0","12","114","62","0","12","310","101","57","49","15","23","0","12","42","44","0","12","76","62","100","61","20","30","251","99","22","27","18","28","79","60","91","61","39","38","0","12","2","7","0","12","110","64","37","40","17","27","12","18","13","16","0","12","9","14","0","12","22","33","114","66","42","40","72","54","0","12","0","12","0","12","0","12","0","12","0","12","97","55","97","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
